Order Date,Order Ref No,Customer Ref,Order Number,Product Key,Region Key,Order Quantity
13/12/2016,2016XX222083,127381,ON#2371,362,1,85
12/10/2016,2016XX237399,125641,ON#2444,362,2,81
16/06/2016,2016XX249705,125446,ON#2381,362,1,87
17/03/2018,2018XX274478,127141,ON#2386,362,4,84
28/11/2018,2018XX221523,129766,ON#2359,362,5,85
02/12/2016,2016XX221537,128671,ON#2382,362,5,84
03/02/2016,2016XX257475,132886,ON#2355,363,4,83
26/05/2017,2017YY261360,126961,ON#2444,363,3,77
11/07/2017,2017XX224456,129841,ON#2393,363,1,89
07/12/2016,2016XX254703,129436,ON#2366,363,1,84
28/12/2015,2015XX230245,128881,ON#2393,363,2,86
10/12/2016,2016XX269767,123301,ON#2373,363,5,79
21/05/2018,2018XX278062,131236,ON#2390,363,5,90
26/12/2015,2015XX238659,128701,ON#2416,363,4,89
19/05/2016,2016YY245484,130846,ON#2396,363,5,84
27/11/2015,2015XX273491,121696,ON#2418,363,2,75
19/12/2017,2017XX212759,125731,ON#2400,363,3,89
05/02/2016,2016XX261024,123361,ON#2361,363,5,78
29/04/2017,2017XX238449,132706,ON#2409,363,1,88
13/09/2015,2015XX220515,123286,ON#2400,363,1,76
08/10/2016,2016XX272658,123721,ON#2369,363,1,85
09/12/2016,2016XX220599,130711,ON#2362,363,5,79
30/12/2015,2015XX243013,122071,ON#2385,363,1,82
20/12/2015,2015XX274205,122206,ON#2428,363,3,87
16/07/2015,2015YY252428,127666,ON#2361,364,5,80
02/09/2018,2018XX244448,127861,ON#2405,364,4,81
30/12/2018,2018XX226640,125086,ON#2402,364,2,90
28/02/2018,2018XX229083,126931,ON#2427,364,1,81
04/12/2016,2016XX232254,123361,ON#2358,364,4,82
10/10/2017,2017XX224106,121846,ON#2377,364,3,79
07/11/2018,2018YY259267,129676,ON#2357,364,4,77
05/10/2018,2018XX212395,127516,ON#2372,364,4,78
14/12/2016,2016XX251175,124351,ON#2394,364,4,83
10/08/2015,2015XX276592,122761,ON#2397,364,5,87
13/12/2016,2016XX224841,121801,ON#2376,364,5,87
08/05/2015,2015XX240059,130876,ON#2437,364,3,86
11/07/2018,2018XX218380,129571,ON#2395,364,5,78
18/08/2018,2018XX237875,121366,ON#2412,364,1,89
28/06/2016,2016XX246233,128881,ON#2388,364,4,78
04/11/2015,2015YY267030,131266,ON#2405,364,3,80
28/12/2018,2018XX218338,122431,ON#2379,364,5,82
14/10/2015,2015XX225072,122236,ON#2401,364,2,86
10/12/2016,2016XX257699,124576,ON#2388,364,4,90
06/11/2016,2016XX257041,128416,ON#2382,364,5,78
19/12/2017,2017XX256474,121231,ON#2371,364,3,77
18/12/2016,2016XX237938,122776,ON#2389,364,3,77
13/12/2017,2017XX235803,132031,ON#2399,364,4,77
15/12/2017,2017XX240339,130186,ON#2442,364,1,82
11/12/2018,2018YY246716,127276,ON#2404,364,2,76
28/10/2016,2016XX278468,130621,ON#2434,364,3,88
12/12/2017,2017XX276543,132961,ON#2363,364,4,75
22/11/2015,2015XX212129,125386,ON#2431,364,2,85
17/03/2016,2016XX232989,130696,ON#2415,364,2,90
14/12/2016,2016XX247360,125491,ON#2376,364,3,79
20/12/2015,2015XX274205,122206,ON#2432,364,2,83
15/10/2018,2018XX241515,123856,ON#2386,364,2,77
02/12/2015,2015XX225408,125146,ON#2432,364,1,84
06/10/2017,2017XX226969,130186,ON#2355,365,3,76
09/09/2015,2015XX242663,128026,ON#2390,365,3,82
12/02/2017,2017XX237742,124366,ON#2434,365,3,77
02/04/2017,2017YY255032,127381,ON#2424,365,4,75
07/06/2015,2015XX232877,125926,ON#2365,365,5,77
04/08/2018,2018XX236041,132991,ON#2406,365,1,81
25/12/2018,2018XX277649,132481,ON#2371,365,3,78
08/10/2016,2016XX233836,123256,ON#2398,365,2,88
03/12/2018,2018XX227571,127336,ON#2445,365,4,84
12/05/2018,2018YY211695,126241,ON#2389,365,4,79
17/08/2016,2016XX258161,129001,ON#2407,365,4,75
29/07/2018,2018XX249362,132961,ON#2387,365,3,80
28/10/2016,2016XX218191,133021,ON#2358,365,1,77
20/11/2018,2018XX217645,123376,ON#2356,365,4,89
12/10/2018,2018XX255697,123136,ON#2390,365,4,82
14/12/2018,2018YY264846,132406,ON#2363,365,2,89
16/07/2018,2018XX280904,124351,ON#2434,365,1,83
10/11/2016,2016XX235320,122761,ON#2428,365,4,85
04/08/2018,2018XX250650,130696,ON#2406,365,5,81
26/12/2015,2015YY219206,131221,ON#2370,365,1,87
13/06/2018,2018XX233388,123886,ON#2447,365,4,85
17/11/2016,2016XX221978,129076,ON#2369,365,1,81
30/04/2018,2018YY231360,132511,ON#2382,365,5,90
23/09/2017,2017YY217526,124411,ON#2356,365,3,90
08/08/2018,2018XX218037,121846,ON#2425,365,3,81
28/10/2015,2015XX225548,132976,ON#2429,365,4,85
10/07/2015,2015XX227025,122821,ON#2377,366,3,88
02/12/2018,2018XX247073,127096,ON#2401,366,2,77
02/10/2017,2017XX240927,121171,ON#2421,366,5,87
04/12/2018,2018XX253849,127786,ON#2371,366,3,81
11/10/2016,2016XX244119,123256,ON#2411,366,5,85
29/10/2017,2017XX245575,128056,ON#2374,366,4,87
10/12/2015,2015XX216189,123871,ON#2379,366,5,85
07/10/2017,2017XX214194,128611,ON#2384,366,4,77
08/12/2016,2016XX259645,129241,ON#2425,366,5,76
27/04/2016,2016XX215006,122356,ON#2359,366,3,86
26/12/2018,2018XX274723,127066,ON#2355,366,4,76
22/10/2015,2015XX236727,122761,ON#2448,366,4,86
14/12/2016,2016XX251175,124351,ON#2356,366,1,85
19/10/2017,2017XX268724,131476,ON#2435,366,2,85
05/10/2018,2018XX253142,130396,ON#2392,366,3,80
28/10/2018,2018YY236930,124141,ON#2407,366,2,84
22/10/2016,2016XX229013,132661,ON#2437,366,2,79
11/07/2018,2018XX278293,128041,ON#2425,366,3,85
30/06/2017,2017XX225044,121801,ON#2355,366,4,86
24/10/2018,2018YY236860,127981,ON#2424,366,3,82
16/08/2018,2018XX275591,129166,ON#2407,366,5,79
16/12/2015,2015XX227886,126391,ON#2392,366,5,82
10/08/2018,2018XX232296,126301,ON#2367,366,4,83
16/12/2016,2016XX250167,128896,ON#2447,366,3,82
18/08/2017,2017YY250300,124486,ON#2398,366,4,80
09/10/2018,2018YY235992,122131,ON#2374,366,2,80
05/08/2015,2015XX231309,127531,ON#2350,366,4,88
03/11/2017,2017XX229902,132091,ON#2442,366,4,76
02/09/2017,2017XX255550,132001,ON#2390,366,1,89
02/12/2018,2018XX278139,131446,ON#2417,366,5,80
24/12/2016,2016XX234326,121846,ON#2357,366,5,76
10/12/2015,2015XX280862,132316,ON#2410,366,5,81
06/12/2016,2016XX222027,122746,ON#2351,366,3,79
10/06/2018,2018XX229412,127906,ON#2450,366,1,86
28/12/2015,2015YY270824,127426,ON#2355,366,1,79
02/12/2016,2016XX222251,128071,ON#2385,366,2,79
24/12/2018,2018XX267835,126571,ON#2352,366,5,88
06/07/2017,2017XX260884,127711,ON#2356,366,1,75
06/12/2017,2017XX257587,125911,ON#2425,366,3,76
13/07/2017,2017XX238421,131881,ON#2378,367,4,81
30/12/2015,2015XX242173,127711,ON#2377,367,4,89
30/06/2017,2017YY216791,128491,ON#2412,367,1,88
11/08/2017,2017XX237826,121486,ON#2443,367,4,78
22/02/2018,2018XX243167,124141,ON#2397,367,1,82
29/07/2018,2018XX258252,121426,ON#2375,367,5,79
25/12/2015,2015XX238344,125941,ON#2400,367,2,83
06/03/2017,2017YY219717,130066,ON#2382,367,2,78
26/07/2016,2016XX238323,123181,ON#2361,367,1,82
22/11/2018,2018XX278307,123946,ON#2436,367,1,85
12/12/2018,2018XX254668,128866,ON#2421,367,1,89
12/12/2018,2018XX222055,125836,ON#2365,367,1,88
18/05/2018,2018XX230602,122851,ON#2408,367,5,87
22/10/2016,2016XX238806,124786,ON#2389,367,3,81
06/05/2016,2016XX278223,132811,ON#2414,367,2,89
18/08/2016,2016YY260842,129076,ON#2442,367,5,86
08/09/2018,2018XX269557,123586,ON#2440,367,2,79
10/05/2018,2018XX224113,127756,ON#2406,367,3,77
30/04/2018,2018YY266064,122266,ON#2416,367,4,75
13/06/2016,2016YY234123,127876,ON#2444,367,3,83
24/06/2018,2018XX275255,127756,ON#2450,367,4,79
04/11/2015,2015XX220116,124546,ON#2379,367,3,88
29/10/2015,2015XX236069,128116,ON#2386,367,1,85
02/12/2015,2015XX279518,130036,ON#2367,367,4,79
26/12/2017,2017XX212381,131251,ON#2421,367,3,77
22/04/2016,2016XX231834,127186,ON#2358,367,2,90
17/12/2016,2016XX256607,128716,ON#2378,367,2,76
27/03/2018,2018XX232919,122251,ON#2378,367,3,87
23/10/2018,2018XX273183,130216,ON#2372,367,4,77
03/10/2017,2017XX218163,126826,ON#2355,367,5,88
20/09/2017,2017XX213193,130501,ON#2435,367,4,80
07/02/2015,2015XX217267,126256,ON#2371,367,5,78
14/10/2017,2017XX216945,121381,ON#2358,367,5,85
28/12/2015,2015XX278174,123901,ON#2397,367,1,87
09/12/2016,2016XX267331,126076,ON#2383,367,1,87
12/07/2018,2018XX245141,133021,ON#2413,367,3,83
12/03/2015,2015XX279581,125836,ON#2430,367,3,80
29/10/2017,2017XX237007,128521,ON#2412,367,3,76
22/12/2018,2018XX274618,122626,ON#2393,368,1,80
05/07/2018,2018XX269620,128101,ON#2380,368,3,77
07/12/2018,2018XX211226,133021,ON#2401,368,2,89
11/04/2018,2018XX255851,129226,ON#2376,368,5,78
10/12/2017,2017XX252295,125491,ON#2434,368,2,85
02/10/2017,2017XX266694,124336,ON#2376,368,2,84
22/04/2017,2017YY245092,127576,ON#2379,368,1,76
21/12/2015,2015XX245764,132616,ON#2366,368,4,89
02/04/2016,2016XX264538,131641,ON#2363,368,5,81
15/04/2017,2017XX273295,126991,ON#2442,368,5,76
14/08/2018,2018XX247577,128566,ON#2366,368,2,77
02/07/2018,2018XX218044,125461,ON#2404,368,3,77
07/07/2017,2017YY278685,123706,ON#2431,368,2,76
12/09/2016,2016XX230847,122176,ON#2437,368,2,78
12/08/2015,2015XX234438,129046,ON#2349,368,4,81
23/04/2016,2016YY274492,127261,ON#2367,368,3,80
26/12/2018,2018XX232611,125476,ON#2450,368,4,85
09/05/2017,2017YY217813,130486,ON#2381,368,4,77
15/08/2017,2017XX221166,130471,ON#2410,368,4,85
08/12/2015,2015XX249950,125431,ON#2396,368,2,82
04/03/2018,2018XX238687,130921,ON#2433,368,4,78
19/07/2016,2016XX244455,127621,ON#2413,368,4,85
22/08/2015,2015XX240402,125971,ON#2438,368,3,89
20/12/2017,2017XX229342,123676,ON#2416,368,3,81
07/12/2018,2018YY230532,128161,ON#2356,368,4,81
25/11/2018,2018XX252918,129961,ON#2408,368,5,81
04/12/2017,2017XX245393,127246,ON#2352,368,1,83
10/08/2015,2015XX224484,124141,ON#2419,368,3,78
12/03/2015,2015XX279581,125836,ON#2407,368,5,81
23/12/2017,2017XX226073,124801,ON#2362,368,3,83
21/10/2015,2015XX237210,129331,ON#2383,368,5,80
11/07/2015,2015XX255494,126001,ON#2441,368,2,76
21/04/2016,2016XX270747,124186,ON#2388,368,3,86
05/10/2017,2017XX240843,126166,ON#2379,368,2,87
07/12/2017,2017YY214887,121831,ON#2449,368,1,84
28/12/2016,2016YY271195,123991,ON#2369,369,4,78
02/12/2018,2018XX256446,124576,ON#2390,369,1,89
20/10/2017,2017YY267310,125236,ON#2352,369,5,82
10/06/2015,2015YY213284,129931,ON#2403,369,4,80
16/10/2017,2017XX261010,121186,ON#2440,369,4,83
08/02/2018,2018XX270579,122221,ON#2446,369,3,90
23/05/2017,2017XX224274,124846,ON#2435,369,2,80
05/05/2016,2016XX221880,129706,ON#2407,369,4,81
29/07/2018,2018XX258252,121426,ON#2400,369,4,81
30/04/2017,2017XX239471,123196,ON#2415,369,3,82
13/12/2015,2015XX252820,132961,ON#2352,369,1,82
20/06/2018,2018XX250188,131491,ON#2445,369,3,87
26/06/2017,2017XX250482,127156,ON#2423,369,5,90
04/04/2017,2017XX223336,122821,ON#2430,369,3,89
29/06/2018,2018XX279952,126061,ON#2401,369,3,88
17/05/2017,2017YY218653,122476,ON#2367,369,3,84
31/08/2017,2017XX244763,127756,ON#2367,369,5,85
03/05/2015,2015XX275528,130696,ON#2404,369,1,86
13/06/2018,2018XX228845,123286,ON#2441,369,2,86
02/06/2017,2017XX212738,123346,ON#2426,369,4,78
08/12/2017,2017XX263460,129106,ON#2377,369,3,86
14/12/2016,2016XX261122,131026,ON#2349,369,2,84
27/09/2017,2017YY274751,131626,ON#2419,369,4,81
11/12/2017,2017XX273561,122281,ON#2369,369,5,80
26/12/2017,2017XX221040,127936,ON#2354,369,4,78
09/12/2016,2016XX220599,130711,ON#2418,369,3,84
26/10/2015,2015XX252568,122116,ON#2428,369,5,86
28/04/2017,2017XX242593,123331,ON#2411,369,3,90
16/10/2016,2016XX211947,121726,ON#2382,369,2,89
22/12/2018,2018XX268633,126061,ON#2393,369,1,78
25/10/2018,2018XX259624,130891,ON#2399,369,1,86
05/10/2017,2017XX228817,126631,ON#2362,369,1,78
17/07/2017,2017XX248340,126556,ON#2416,369,1,85
04/07/2017,2017XX276102,123451,ON#2367,369,4,82
17/08/2017,2017XX268213,121471,ON#2368,370,5,81
10/09/2016,2016XX274268,124291,ON#2367,370,3,77
13/10/2017,2017XX254115,122296,ON#2390,370,2,86
02/10/2017,2017XX240927,121171,ON#2410,370,1,77
09/10/2015,2015YY227200,128131,ON#2379,370,1,78
30/11/2018,2018XX264020,129211,ON#2385,370,2,88
24/11/2018,2018XX251126,127216,ON#2439,370,2,81
30/12/2015,2015XX215951,131731,ON#2350,370,3,89
28/09/2018,2018XX273169,123991,ON#2431,370,1,76
06/07/2018,2018XX238001,121216,ON#2367,370,3,78
29/12/2017,2017XX250902,129076,ON#2429,370,2,79
27/12/2017,2017XX241081,129241,ON#2384,370,4,85
03/10/2017,2017XX224309,131146,ON#2355,370,3,78
03/05/2015,2015XX275528,130696,ON#2445,370,2,77
11/12/2016,2016YY249306,127336,ON#2405,370,4,75
29/10/2018,2018XX251399,129931,ON#2357,370,2,80
22/11/2018,2018XX224666,123271,ON#2385,370,1,85
15/08/2017,2017XX226696,126991,ON#2404,370,2,85
05/10/2018,2018YY277607,132946,ON#2395,370,3,87
14/10/2016,2016XX230056,127021,ON#2371,370,3,79
05/03/2018,2018XX280687,126466,ON#2352,370,2,83
13/12/2017,2017XX275612,124591,ON#2437,370,2,76
14/10/2017,2017XX216945,121381,ON#2350,370,4,78
27/02/2015,2015XX279210,123076,ON#2446,370,1,80
06/12/2016,2016XX254150,131176,ON#2428,370,2,75
28/12/2016,2016XX215083,131971,ON#2352,370,4,85
07/07/2017,2017YY267184,130906,ON#2361,370,1,83
14/11/2018,2018XX214425,129136,ON#2386,370,2,78
20/10/2018,2018XX250832,125191,ON#2415,371,1,82
04/10/2016,2016XX260947,127216,ON#2442,371,5,81
10/09/2015,2015XX279063,121636,ON#2374,371,4,88
24/05/2017,2017XX273351,125731,ON#2400,371,3,80
30/09/2017,2017YY252757,129961,ON#2441,371,1,79
28/12/2018,2018XX276039,126526,ON#2443,371,3,77
21/06/2017,2017XX216469,126841,ON#2422,371,2,79
21/10/2015,2015XX267646,125131,ON#2421,371,1,89
29/12/2016,2016XX221229,122506,ON#2440,371,4,87
22/02/2018,2018XX271636,130156,ON#2390,371,4,75
27/09/2017,2017XX263502,128041,ON#2367,371,4,85
05/07/2015,2015XX259127,128581,ON#2409,371,2,83
12/07/2018,2018YY231631,122236,ON#2440,371,3,75
21/08/2018,2018XX233248,124936,ON#2358,371,5,85
26/08/2015,2015XX255130,127756,ON#2439,371,5,84
14/06/2018,2018XX260261,122761,ON#2399,371,4,79
06/06/2017,2017XX271713,124126,ON#2441,371,2,76
09/05/2018,2018XX269067,124456,ON#2423,371,3,84
24/11/2016,2016XX253905,121606,ON#2379,371,2,76
22/12/2017,2017XX251231,123316,ON#2366,371,5,88
05/09/2018,2018XX243951,125971,ON#2353,371,2,82
15/05/2018,2018YY237273,124696,ON#2406,371,1,75
24/07/2016,2016XX250377,123466,ON#2361,371,2,77
11/02/2017,2017XX275150,127111,ON#2397,371,2,77
05/06/2015,2015YY259407,122476,ON#2388,371,1,78
10/04/2017,2017XX264482,129871,ON#2409,371,5,85
04/10/2016,2016XX280750,126931,ON#2394,371,2,80
08/10/2018,2018YY241900,130336,ON#2381,371,1,75
26/02/2017,2017XX279259,127006,ON#2416,371,4,87
11/12/2016,2016XX258903,131131,ON#2421,371,3,80
12/11/2017,2017XX224603,125026,ON#2370,371,1,86
10/06/2016,2016XX266848,128836,ON#2377,371,2,87
07/07/2017,2017XX224043,128206,ON#2381,371,3,75
14/11/2017,2017XX256796,127996,ON#2356,372,3,80
20/10/2015,2015XX267814,125341,ON#2405,372,5,81
24/08/2015,2015YY230350,122011,ON#2417,372,2,79
28/05/2016,2016XX242005,131026,ON#2372,372,2,84
29/12/2016,2016XX249222,132076,ON#2397,372,3,78
08/11/2015,2015XX228642,128656,ON#2352,372,3,85
06/02/2017,2017XX245687,121906,ON#2368,372,2,83
11/12/2018,2018XX278363,122296,ON#2369,372,1,79
05/12/2017,2017XX237217,122251,ON#2371,372,3,88
25/12/2017,2017YY279833,130906,ON#2432,372,5,86
25/10/2017,2017YY245701,130186,ON#2442,372,1,77
13/07/2018,2018XX259687,128431,ON#2361,372,3,82
17/06/2016,2016XX211982,132661,ON#2359,372,1,89
08/12/2016,2016XX259645,129241,ON#2371,372,2,87
29/08/2018,2018XX241984,127891,ON#2361,372,5,89
05/07/2017,2017XX277061,124891,ON#2382,372,2,89
18/10/2018,2018XX223728,121336,ON#2388,372,4,79
17/07/2018,2018XX267086,121366,ON#2431,372,1,90
17/12/2018,2018XX248641,121666,ON#2355,372,4,77
22/07/2015,2015XX249530,129511,ON#2428,372,3,78
10/03/2016,2016XX257251,131326,ON#2449,372,2,81
18/10/2015,2015YY228383,127576,ON#2402,372,1,82
07/12/2016,2016XX267317,129796,ON#2362,372,1,85
08/08/2015,2015YY249971,126946,ON#2419,372,3,89
19/03/2016,2016XX216938,125866,ON#2396,372,5,81
24/04/2018,2018XX231932,131236,ON#2356,372,4,84
15/10/2018,2018XX267450,129871,ON#2385,372,2,82
12/12/2018,2018XX269774,122656,ON#2394,372,1,85
05/11/2017,2017XX242509,128941,ON#2363,372,5,77
04/11/2015,2015XX231988,131041,ON#2387,372,4,77
10/06/2017,2017XX270978,132211,ON#2372,372,3,79
13/07/2017,2017XX232037,122041,ON#2400,372,2,78
04/12/2017,2017XX270236,129511,ON#2377,372,3,80
03/03/2015,2015XX234613,125041,ON#2397,372,4,82
29/12/2015,2015XX276690,130516,ON#2439,372,4,90
17/04/2018,2018XX240507,127726,ON#2388,372,5,88
25/12/2016,2016XX280610,127036,ON#2403,373,1,88
07/12/2018,2018XX266029,132856,ON#2409,373,4,85
17/08/2017,2017YY211933,123316,ON#2439,373,3,84
13/10/2015,2015XX249740,122581,ON#2446,373,5,79
29/06/2016,2016XX232093,126961,ON#2353,373,1,77
05/11/2016,2016XX232604,121426,ON#2439,373,1,78
02/12/2017,2017XX270425,127486,ON#2424,373,5,90
19/06/2017,2017XX233941,125041,ON#2389,373,1,75
22/12/2018,2018XX219087,131386,ON#2441,373,2,85
13/11/2018,2018XX260359,131431,ON#2350,373,4,78
28/09/2018,2018XX244714,124006,ON#2356,373,4,78
25/12/2015,2015YY249460,122281,ON#2407,373,5,81
03/11/2017,2017XX230182,128206,ON#2362,373,1,89
03/12/2018,2018XX279392,127111,ON#2431,373,2,88
23/04/2016,2016YY274492,127261,ON#2369,373,5,81
03/12/2017,2017YY225198,127606,ON#2388,373,1,82
10/07/2017,2017XX265875,122326,ON#2400,373,3,75
23/05/2016,2016XX262466,121861,ON#2381,373,3,76
12/08/2015,2015XX244518,128566,ON#2383,373,3,80
06/12/2018,2018YY237266,123061,ON#2439,373,3,75
26/12/2017,2017XX222188,124081,ON#2360,373,3,79
11/06/2015,2015XX225394,121996,ON#2439,373,5,86
13/09/2018,2018YY230154,122656,ON#2425,373,4,84
20/05/2015,2015XX269683,121501,ON#2390,373,2,89
03/02/2018,2018XX258420,132766,ON#2404,373,3,80
22/09/2016,2016YY241725,131431,ON#2450,373,5,87
14/10/2016,2016YY240220,127726,ON#2355,373,2,82
13/12/2018,2018XX271727,124231,ON#2351,374,1,81
21/12/2015,2015XX247780,130156,ON#2362,374,1,88
10/10/2018,2018YY229300,131731,ON#2357,374,5,83
14/09/2017,2017XX266883,125176,ON#2425,374,4,81
23/12/2018,2018XX231589,132241,ON#2382,374,2,85
22/12/2018,2018XX214593,122116,ON#2435,374,2,86
13/05/2015,2015XX265812,127561,ON#2431,374,4,82
26/08/2018,2018XX281023,130471,ON#2387,374,3,87
27/04/2017,2017YY273890,124321,ON#2403,374,2,77
24/11/2016,2016XX243699,126466,ON#2403,374,2,80
29/04/2016,2016XX232485,124546,ON#2352,374,3,82
13/12/2017,2017YY280582,125161,ON#2399,374,2,84
06/10/2017,2017XX260408,124636,ON#2384,374,4,88
13/04/2018,2018XX263999,125836,ON#2367,374,1,75
05/05/2017,2017XX278328,125296,ON#2381,374,3,75
22/12/2015,2015XX266106,125551,ON#2405,374,5,81
14/12/2016,2016XX261122,131026,ON#2383,374,5,81
21/12/2016,2016XX223518,127516,ON#2368,374,1,83
27/06/2017,2017XX260065,131896,ON#2391,374,2,89
03/12/2017,2017YY266316,126301,ON#2349,374,3,83
03/12/2017,2017YY266316,126301,ON#2399,374,5,83
26/08/2018,2018XX232506,126886,ON#2449,374,2,83
20/05/2017,2017XX220879,127831,ON#2419,374,2,85
19/04/2015,2015YY242488,131161,ON#2358,374,5,86
03/04/2018,2018XX216098,124666,ON#2371,374,3,80
10/12/2015,2015XX280862,132316,ON#2352,374,4,85
28/09/2016,2016XX232401,123136,ON#2431,374,3,77
02/02/2018,2018XX262963,126361,ON#2445,374,2,78
17/03/2018,2018XX274478,127141,ON#2430,374,4,82
16/12/2016,2016XX261521,130636,ON#2400,374,3,79
14/09/2016,2016XX259708,131176,ON#2441,374,2,88
14/12/2018,2018XX233983,125026,ON#2349,374,4,75
20/04/2016,2016XX279301,123766,ON#2417,374,2,78
14/11/2017,2017XX256796,127996,ON#2448,375,2,85
02/07/2015,2015XX243139,124591,ON#2351,375,4,84
13/10/2017,2017XX254115,122296,ON#2378,375,3,81
02/10/2016,2016XX249159,124726,ON#2385,375,1,85
21/12/2017,2017XX221033,121501,ON#2375,375,5,89
05/05/2015,2015XX216385,130021,ON#2352,375,5,83
27/11/2016,2016XX250503,128491,ON#2364,375,5,89
02/11/2017,2017XX250370,125791,ON#2415,375,5,83
18/04/2018,2018XX252162,124516,ON#2429,375,5,90
09/10/2017,2017YY225387,121831,ON#2349,375,3,79
14/12/2015,2015XX265399,130396,ON#2385,375,5,79
05/05/2015,2015XX244441,128821,ON#2445,375,1,76
07/07/2017,2017YY278685,123706,ON#2382,375,3,87
27/04/2018,2018XX273246,125311,ON#2426,375,1,82
16/10/2018,2018XX256950,121276,ON#2367,375,3,82
02/12/2018,2018XX256873,128761,ON#2378,375,4,78
22/12/2016,2016XX220550,124441,ON#2424,375,5,88
13/12/2017,2017XX260562,131761,ON#2364,375,5,85
27/10/2015,2015XX256187,123826,ON#2399,375,5,81
27/08/2018,2018YY278531,125656,ON#2402,375,2,77
30/05/2016,2016YY226451,126331,ON#2414,375,5,85
11/10/2017,2017XX237315,124576,ON#2410,375,5,87
06/05/2015,2015XX260317,131011,ON#2368,375,5,89
28/12/2018,2018XX242516,125026,ON#2356,375,3,78
10/07/2015,2015XX243825,125416,ON#2442,376,4,89
21/08/2016,2016XX271685,130411,ON#2369,376,1,90
22/08/2015,2015XX228145,129121,ON#2394,376,4,84
03/10/2018,2018XX269200,121726,ON#2427,376,2,87
11/10/2018,2018XX222118,130801,ON#2402,376,1,84
04/12/2018,2018XX259904,123571,ON#2369,376,5,87
03/08/2016,2016XX231610,130546,ON#2420,376,4,77
31/12/2017,2018XX211415,122731,ON#2352,376,5,76
04/04/2018,2018XX223028,125026,ON#2382,376,2,76
04/08/2018,2018XX279322,126751,ON#2396,376,5,88
04/12/2017,2017XX220578,132976,ON#2353,376,1,83
06/11/2016,2016XX272427,132076,ON#2426,376,3,75
12/10/2017,2017XX261220,121201,ON#2349,376,5,85
21/11/2017,2017XX280134,121606,ON#2391,376,4,81
03/11/2017,2017XX229902,132091,ON#2418,376,2,79
15/08/2018,2018XX232261,132406,ON#2418,376,4,78
15/09/2017,2017XX247983,131761,ON#2426,376,4,81
13/11/2018,2018XX241718,129496,ON#2409,376,5,76
21/12/2016,2016YY269802,127681,ON#2351,376,1,75
04/06/2017,2017XX240493,132016,ON#2372,376,4,90
09/10/2015,2015XX251105,122251,ON#2374,377,1,81
03/02/2016,2016XX257475,132886,ON#2354,377,1,87
27/10/2016,2016YY273204,131836,ON#2417,377,3,87
28/11/2017,2017XX253758,127006,ON#2409,377,3,87
29/12/2016,2016XX249222,132076,ON#2445,377,2,86
11/12/2017,2017XX216707,129856,ON#2434,377,2,82
30/06/2017,2017XX264895,122806,ON#2362,377,3,82
27/10/2016,2016XX236013,130651,ON#2409,377,4,87
